Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Continent
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,114039500.6,132757528.0,139029537.2,160818235.9,161210236.4,179078929.3,197525767.8,270822782.0,433095526.7,2319576214.0,2496420258.0,3054765590.0,3681242528.0,4100423674.0,6044367628.0,10795432294.0,9367218664.0,8932198186.0,7927590750.0,7632788075.0,6967623884.0,4190280003.0,4918010080.0,4535130305.0,4983622881.0,6039881087.0,6284497294.0,6327966435.0,6203339912.0,6467782518.0,7700144069.0,7663377306.0,7793034376.0,5550846020.0,6309070378.0,6570999088.0,6096155767.0,6333082876.0,7167725262.0,8619178774.0,10547202621.0,12644616419.0,13432029484.0,15926456515.0,11912904510.0,13707121038.0,18524791063.0,19048443341.0,18094148099.0,17097797386.0,12930296870.0,11400266045.0,12128168045.0,13566908391.0,13469235365.0,12005799654.0,14006496617.0,16681536467.0,15095084656.0,15340808592.0,Asia
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,61812113.07,66289450.33,70139866.81,78900289.32,92901784.5,86820762.49,88461262.78,97884433.8,94086227.61,105377995.2,128669200.9,139174178.1,141439317.4,156704289.9,160423493.9,163288815.4,191218115.5,242742766.3,272298066.6,264798626.2,287765007.1,240294286.0,240233531.2,225973692.8,258954708.0,290490983.8,303408345.6,352229076.7,363458380.9,399311199.5,460733418.4,496110225.7,559345263.7,651935430.3,735348490.4,860391000.2,942879878.5,1255767964.0,1317517835.0,1331343798.0,1708880730.0,1977728659.0,1973387228.0,1943696952.0,2089079571.0,2187815803.0,2357504761.0,2591358009.0,2583335722.0,2735683570.0,2457604334.0,2768802960.0,2898227744.0,3012896789.0,,Asia
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,30411413.66,32902612.87,35644956.64,38091842.85,41616347.79,45788696.33,51465655.39,58642354.09,66248441.42,77361546.51,96243233.66,127448613.5,164460915.0,244124164.0,306044207.5,355168571.5,372025093.0,451624780.3,590407374.4,819870258.8,1060889704.0,1073812830.0,1014945696.0,1172230397.0,1240822167.0,1114783343.0,1392602164.0,1965226890.0,2644554159.0,3083822112.0,3790636324.0,3942876703.0,4146464587.0,4160129175.0,4259259604.0,4730599122.0,4847757218.0,5020265627.0,4790481509.0,5484263347.0,5788329609.0,5489608300.0,5438863983.0,7511582173.0,8957467707.0,9918907108.0,9919158482.0,10567270656.0,10730829116.0,10118459242.0,12637273429.0,15110643612.0,13907464500.0,14271738933.0,15470088501.0,13530748845.0,15082637184.0,16105155857.0,17031943186.0,16725908149.0,14960251608.0,18750182236.0,20321150599.0,19411266967.0,19402063513.0,Africa
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,112155598.5,123134583.5,124482773.8,129379123.8,142025078.7,150574795.4,157930018.1,163820513.6,191767441.6,188039210.1,189106529.2,201450799.8,230317883.4,271183082.0,281398705.6,378660016.3,451152461.3,507298147.5,610578632.0,700764747.8,797048198.5,694803622.9,748312390.8,658679332.7,637820670.3,864849836.3,1122265013.0,1200991978.0,1264899288.0,1233930281.0,1440711459.0,1377374987.0,1411917553.0,1278781262.0,851174356.8,1115389674.0,1007791127.0,937741513.0,967338389.7,999477510.7,916777282.7,932648604.8,996068144.9,1142315523.0,1272360517.0,1337894379.0,1461859762.0,1699811295.0,1993407888.0,2067381665.0,2142591540.0,2437982705.0,2510126512.0,1691544110.0,1894813389.0,1695825714.0,1825018145.0,2072349973.0,2220979146.0,2221301351.0,2326720900.0,2516498412.0,2382618615.0,2555492086.0,2751494281.0,Africa
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,40563768947.0,41038192838.0,42336211556.0,45140337827.0,49503663836.0,54649410479.0,61252415405.0,65856924424.0,72048833006.0,79405011125.0,88192257632.0,99606454744.0,113463848874.0,131764343566.0,160949188139.0,174419757177.0,207271612576.0,212325176305.0,219369542386.0,243891124296.0,274776566028.0,307246642756.0,314647807409.0,341866277183.0,356718400124.0,366186012450.0,379006836992.0,433134238311.0,509380027627.0,567211993243.0,596075591361.0,612527712316.0,594387358319.0,579053561739.0,579944346807.0,605961090061.0,630607994133.0,654986999856.0,634000000000.0,678412196271.0,744773415932.0,738981792355.0,760649334098.0,895540646635.0,1026690238278.0,1173108598779.0,1319264809591.0,1468820407783.0,1552989690722.0,1374625142157.0,1617343367486.0,1793326630175.0,1828366481522.0,1846597421835.0,1805749878440.0,1556508816217.0,1527994741907.0,1649265644244.0,1725329192783.0,1743725183673.0,1655684730000.0,2022378748423.0,2190411080134.0,2173339670064.0,2243636826634.0,North America
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272115195629.0,246710634296.0,255096853829.0,270374645291.0,308675977161.0,394762398480.0,417518097817.0,411143082438.0,449843473354.0,436027644107.0,429412709572.0,469501416107.0,528524764911.0,634291134326.0,763490469818.0,885715817927.0,1001314786968.0,1264257753876.0,1530264815689.0,1289259547165.0,1319443729250.0,1458155270134.0,1361899009858.0,1420222538113.0,1467451281263.0,1297141271990.0,1321561415744.0,1467501784249.0,1656383422203.0,1684318282246.0,1678294256145.0,1926347717339.0,1954419184115.0,2273205742208.0,2462005273603.0,Europe
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,10412232621.0,11713348834.0,12989649694.0,14283872299.0,15833133858.0,16780226225.0,18019402374.0,19397044714.0,20712102794.0,22442043274.0,24998066773.0,30040171751.0,36844318854.0,49550006320.0,57103011446.0,65466081819.0,68476524644.0,73135771167.0,102280472036.0,114970094425.0,122557843886.0,112244805519.0,115043365512.0,114634358535.0,109455312168.0,110980314192.0,159089921063.0,199236370038.0,215540625299.0,208105846934.0,265763573999.0,268901693863.0,279921425828.0,272237527071.0,301375055202.0,352835806342.0,340103959547.0,294788198856.0,303459014347.0,297873643323.0,279216033870.0,286582672434.0,309301422430.0,362075086508.0,403912891033.0,418284865885.0,441634672197.0,490740715595.0,567267767519.0,554212916092.0,598851028907.0,715888126682.0,686420221558.0,706234937371.0,726537808338.0,694118186380.0,687895460903.0,695200833086.0,725568717468.0,721369112727.0,741999406006.0,815309330987.0,828508926958.0,894424821645.0,936564198049.0,Europe
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5945677377.0,6262740657.0,6439703435.0,6232906290.0,6663669065.0,7332244898.0,8553643354.0,8827272727.0,9676172953.0,11514605842.0,,9100755725.0,8902359316.0,9648680026.0,9454638123.0,9594745811.0,10527973278.0,10109273770.0,9168857222.0,9170044517.0,10026394044.0,10031864649.0,9439810769.0,11157540110.0,11308272505.0,12507320838.0,,Europe
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,4211103677.0,4948564551.0,5765971144.0,5702520146.0,6065708668.0,6183988944.0,7256882086.0,7145068068.0,7286820526.0,8456519044.0,9261006540.0,10999807567.0,12057501635.0,17237336173.0,16584311220.0,7812161793.0,10523479089.0,14272711437.0,16373093554.0,22249574628.0,29586676576.0,35180322211.0,19710229067.0,20629678694.0,19974595028.0,17933557360.0,19197818085.0,22605488851.0,26174858614.0,30101767991.0,33428580448.0,38232330917.0,46538895686.0,49934943321.0,57438273591.0,73820425702.0,78584098984.0,85741415285.0,81990010704.0,75578685736.0,78339750721.0,71574739561.0,70264045939.0,76492579644.0,99075985774.0,122294145163.0,153843518171.0,172491076034.0,179894594475.0,171777900624.0,217051209239.0,251382573894.0,267024782487.0,277395018842.0,259560978224.0,242450355831.0,249344863928.0,276154259981.0,295857562992.0,278285058719.0,254042159309.0,315325547162.0,301226575540.0,335518054098.0,330267137372.0,South America
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,59846235025.0,50162299350.0,47310737754.0,50812227919.0,59821862703.0,70565994356.0,76854053259.0,73011350596.0,70980323819.0,79847786729.0,92752930873.0,99959013880.0,113871930714.0,138764340892.0,144418433058.0,163687619736.0,154196810059.0,175226595860.0,149788617886.0,178573913043.0,191487500000.0,196218253968.0,205480916031.0,231130268199.0,260442857143.0,310064625850.0,301310144928.0,273455156951.0,312888888889.0,348380566802.0,361560229446.0,384510452962.0,428502354788.0,446557291212.0,566929539493.0,738190896228.0,868523936530.0,967753570435.0,1037134141760.0,1103843203576.0,1223754919971.0,1355036590252.0,1489821682051.0,1683903309844.0,1984196551300.0,2317551298052.0,2791498472804.0,3604055822572.0,4667346414522.0,5189577094998.0,6192564874453.0,7671757207851.0,8673664713189.0,9743124247267.0,10674533168257.0,11280814787469.0,11456024084962.0,12537559062283.0,14147765772964.0,14560167101283.0,14996414166715.0,18201698719564.0,18316765021690.0,18270356654533.0,18743803170827.0,Asia
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,546203559.3,618245634.2,645284473.7,761047198.0,921063326.6,919771228.8,1024102880.0,1082922725.0,1281281277.0,1361360293.0,1455482795.0,1584128509.0,1849400402.0,2508421426.0,3070152309.0,3893839190.0,4662053825.0,6265068189.0,7900526298.0,9142933967.0,10175617609.0,8432589942.0,7567110849.0,6838184773.0,6841639247.0,6977650644.0,9158302100.0,10087654465.0,10255169806.0,9757410645.0,10795850583.0,10492628581.0,11152971274.0,11045760288.0,8313557510.0,11000146267.0,18071152831.0,18047558038.0,19619654756.0,18870992456.0,16577533892.0,16810537044.0,18054383321.0,21251754340.0,23510575681.0,24036918703.0,25281413263.0,28760090953.0,34078240293.0,33886813250.0,34936307980.0,36693710801.0,36302302877.0,42760235485.0,48843005614.0,45815005169.0,48407761037.0,52512343997.0,58522477787.0,60382894697.0,63027852805.0,72794636654.0,70922824814.0,80780312569.0,87113179149.0,Africa
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,614206068.5,652777608.3,694247864.4,718320845.0,776650176.9,814083265.5,851112534.6,936175260.0,1046191218.0,1100551489.0,1151216993.0,1236941394.0,1498251890.0,1901393361.0,2157415533.0,2857037371.0,2898090002.0,3394664024.0,4662852583.0,5919002983.0,6674569047.0,6610938617.0,6611255964.0,6870200010.0,7311938026.0,8544810498.0,11857056199.0,13049659981.0,12236057362.0,11012566195.0,12314482628.0,11840192296.0,12071775335.0,16181814713.0,8902446252.0,10864772471.0,11093538846.0,10789458433.0,11298144990.0,11565826465.0,10566579295.0,10953485349.0,12417251350.0,15970315035.0,18826214136.0,19509852207.0,20910512975.0,23928250433.0,27715142033.0,27932970317.0,27507501821.0,30630910495.0,30155062329.0,33728621180.0,36386544706.0,32210233020.0,33814337044.0,36098547033.0,39955552190.0,39667757528.0,40773241177.0,45011937347.0,44347206073.0,48814501547.0,53296694320.0,Africa
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,3359404118.0,3086746857.0,3779841429.0,6213185743.0,2881545273.0,4043901818.0,4532660182.0,3384063372.0,3909780539.0,5032434970.0,4877684910.0,5594770359.0,6173712814.0,7870239461.0,9596960180.0,10237343174.0,9648583225.0,12344424764.0,15372608002.0,15068422236.0,14394927495.0,12537821038.0,13651667371.0,11006712650.0,7857729193.0,7195042616.0,8095367168.0,7661625473.0,8861299977.0,9021862775.0,9349764580.0,9625436873.0,8227343907.0,10706259937.0,5820382248.0,5643439376.0,5771456952.0,6090838693.0,6217805821.0,4711259427.0,19088046306.0,7438189100.0,8728038525.0,8937567060.0,10297483481.0,12609728573.0,15484044535.0,18374807773.0,22723488723.0,18607259481.0,24161641931.0,26392379642.0,30029369929.0,34891189160.0,38352980553.0,40179574490.0,38600224214.0,37537521566.0,46659954092.0,46845900350.0,46691989749.0,59067289574.0,70422346142.0,69843655425.0,70962185791.0,Africa
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,131731862.8,151675738.9,166521239.7,172233430.7,185693724.9,198318064.0,220613582.0,237397428.1,251247457.8,265040036.4,274960699.9,322128019.0,410669263.7,541973362.6,585364634.5,767102680.2,754549601.4,765224029.3,878771772.2,1198749667.0,1705796853.0,1993512323.0,2160640565.0,2097274290.0,2193581365.0,2160872540.0,1849268212.0,2297753652.0,2212536312.0,2389593026.0,2798746050.0,2724853506.0,2933222703.0,2684323623.0,1769365438.0,2116003868.0,2540697539.0,2322719103.0,1949481379.0,2354772960.0,3227927698.0,2796704604.0,3034250924.0,3503723088.0,4656974940.0,6650001680.0,8072305029.0,8782703437.0,11649857673.0,9723299915.0,13148396212.0,15655383577.0,17692911296.0,17958720699.0,17919321078.0,12434793867.0,10931328151.0,11834473039.0,14773900289.0,13976637780.0,11468687464.0,14825690211.0,15817030155.0,15321055823.0,15719986077.0,Africa
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,4031152977.0,4540447761.0,4955543963.0,4836166667.0,5973366667.0,5760761905.0,5428518519.0,5825170438.0,5960212869.0,6450175214.0,7198360460.0,7820380971.0,8671358733.0,10315760000.0,12370029584.0,13098633902.0,15341403660.0,19470960619.0,23263511958.0,27940411250.0,33400735644.0,36388366869.0,38968039722.0,38729822782.0,38253120738.0,34894411352.0,34942489684.0,36373307085.0,39212550050.0,39540080200.0,47844090710.0,49175565911.0,58418985443.0,66446804803.0,81703500846.0,92507279383.0,97160109278.0,106659508271.0,98443739941.0,86186158685.0,99875074951.0,98200641203.0,97945812803.0,94644969157.0,117092416666.0,145600529606.0,161792958905.0,206229540926.0,242504150473.0,232468663110.0,286498534095.0,334966134805.0,370691143018.0,382093697078.0,381240864422.0,293492370193.0,282720100286.0,311866875157.0,334198218098.0,323031701193.0,270348342541.0,318524633225.0,345632492851.0,366291836138.0,418818154879.0,South America
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,243390495.9,212958381.5,202152461.8,196193379.7,189102734.2,191944891.6,258143902.9,313292323.0,336422522.4,328665080.8,401561021.5,400592662.6,436552922.1,427750822.9,314789556.0,392774713.6,392488148.7,362816806.1,363932160.2,371921712.5,339504306.3,372746486.2,427360070.3,546830040.5,622679660.4,655375095.9,688498641.5,795673152.9,915659108.0,905341172.7,907978730.9,1023086274.0,1015843491.0,1116224107.0,1149587661.0,966029600.9,1012835493.0,1077439757.0,1178530633.0,1187915409.0,1218763671.0,1272238391.0,1222485532.0,1326836543.0,1440991455.0,Africa
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,142246815.3,139468209.1,140630679.0,138476175.6,132019038.6,137728204.8,190651167.6,235253064.7,264308140.3,267448571.4,306890962.6,319827058.6,357160985.3,490417389.7,406580652.3,487148993.5,501979269.8,490608657.9,521910560.5,592416703.1,539227277.6,563090490.4,620507387.5,813260468.9,924940011.8,972241676.9,1107571458.0,1649621739.0,1959620648.0,1852334575.0,1824751468.0,2046817987.0,1913081210.0,2028910915.0,2041930125.0,1749857620.0,1849789986.0,1996741540.0,2205099507.0,2252177124.0,1821565614.0,2051842619.0,2247003344.0,2504525549.0,2725414151.0,Africa
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,507513830.0,490325181.6,479180824.3,511902136.8,542578367.2,592981162.3,647305630.2,699456618.9,773841494.3,853630203.8,984830158.5,1077147538.0,1238251696.0,1528925846.0,1666544754.0,1960863466.0,2412555426.0,3072427013.0,3523208810.0,4035519323.0,4831447001.0,2623803096.0,2606623555.0,3146772631.0,3660477856.0,3919203960.0,4418983871.0,4532952047.0,4614629898.0,5251025767.0,5711687787.0,7215725487.0,8579754758.0,9564815975.0,10489903725.0,11578594260.0,11678424507.0,12614602382.0,13684255947.0,14254866285.0,15013629662.0,15976174337.0,16578820687.0,17271760507.0,18610594846.0,20040642477.0,22715540324.0,26884700709.0,30801745700.0,30745714313.0,37658616952.0,42762613699.0,47231655432.0,50949668842.0,52016408854.0,56441920821.0,58847019610.0,60516044657.0,62420164992.0,64417670521.0,62395610760.0,64960725734.0,69243626029.0,86497941439.0,95350423177.0,North America
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1165303060.0,1272022469.0,1356047350.0,1447988752.0,1546223258.0,1658476311.0,1763304085.0,1929997389.0,1980508886.0,2152507805.0,2268330542.0,2457968135.0,2734457345.0,3173389132.0,4201310615.0,4819825581.0,4937767513.0,5937525886.0,6776416499.0,8405785521.0,10876340879.0,11977463255.0,13292712867.0,13189051711.0,13689070379.0,13794627076.0,11773697053.0,12334469174.0,12745727416.0,12606272527.0,13573367100.0,13946896742.0,14242986936.0,13815833342.0,14788599389.0,15732201525.0,16941993240.0,20074931520.0,21643804665.0,23393912390.0,25625542926.0,26504661126.0,27742046925.0,30589389406.0,33597817092.0,38224293959.0,44325879983.0,49739222993.0,57296315262.0,47913515379.0,53047626322.0,56828150706.0,60427163825.0,62064949752.0,64075043973.0,62545153672.0,58073168350.0,59690101434.0,61252081220.0,62185458483.0,53320869431.0,62687149265.0,78506430711.0,79534673453.0,90344593407.0,North America
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,5693005200.0,6914658400.0,8135150892.0,9987709650.0,11405957317.0,13027415244.0,13789579903.0,14206158675.0,17844705325.0,19584443288.0,19912889861.0,20150254096.0,20953510235.0,22204940512.0,24039383608.0,22920490774.0,24226574634.0,25213935012.0,27458999472.0,27023468666.0,28645436569.0,24316556026.0,22085858243.0,22367254865.0,28448326757.0,30429803651.0,25017368700.0,25365908100.0,25736331200.0,28364615200.0,30565400000.0,31682400000.0,33590500000.0,35901200000.0,38203000000.0,42643836100.0,48835925926.0,54262870370.0,56302129630.0,57481481481.0,59562962963.0,68990000000.0,73141000000.0,77148000000.0,80656100000.0,87132800000.0,91370407900.0,96850649700.0,100050036100.0,103427600000.0,107352000000.0,,,,,North America
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120511229.0,2143450726.0,2160784693.0,2202117374.0,2237160503.0,2344637263.0,2457581732.0,2593831508.0,2833476145.0,2869153184.0,2951342793.0,2930092237.0,3012836257.0,3033568606.0,3059406995.0,3058779212.0,3024690188.0,3033433248.0,3046364820.0,3026124116.0,2534327592.0,2739594360.0,3075180835.0,3281419347.0,3561178196.0,North America
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200288282.0,4466278031.0,4585948969.0,4281714618.0,4156841164.0,4186073160.0,4291004486.0,4405796081.0,4562853582.0,4708167255.0,4909322200.0,5166281293.0,5530178499.0,5941896600.0,5655357984.0,6060813808.0,6660161212.0,7241244269.0,,North America
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,489912574.3,576090073.7,734876021.1,964024364.4,1288699776.0,2154311277.0,2087496374.0,2159242417.0,2160364071.0,2278248953.0,2430411900.0,3090734463.0,3704813886.0,4278792597.0,4563482604.0,5591130218.0,5770197348.0,6912150456.0,6590291048.0,7425703929.0,9933137128.0,10011914680.0,9547816420.0,10248618778.0,10497907228.0,9985847314.0,10397898907.0,11420228846.0,14547329558.0,17320551250.0,18433412511.0,20072754987.0,23968727074.0,27844646258.0,26048179949.0,25799940078.0,27641549302.0,25047436975.0,23959712861.0,23225918260.0,19909278417.0,21046462281.0,22946570629.0,25754001368.0,26196667100.0,25555093854.0,30372642502.0,31218038929.0,35075423857.0,37634533332.0,Europe
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41016881802.0,30071014282.0,35051065440.0,41155654032.0,48188478339.0,60572381311.0,67804105330.0,62539765163.0,67187217328.0,65586562605.0,62175642238.0,68135304464.0,82607869610.0,100435924705.0,120147899984.0,137264185596.0,156236258387.0,190040702287.0,236506264754.0,206971882705.0,211168667286.0,231429378717.0,210363223088.0,213024360541.0,210911285078.0,189107698562.0,198160659304.0,221563575696.0,251992360762.0,256794209029.0,251109660603.0,290972714482.0,301831228326.0,345059295660.0,347034062928.0,Europe
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,84619845881.0,96558204043.0,105895435234.0,112232503744.0,123330404665.0,134774688191.0,143304275684.0,145100667773.0,156527292653.0,177733486326.0,216629229947.0,250900942397.0,300899944795.0,399833571167.0,446934971657.0,492434094920.0,521658712133.0,602698323086.0,743182891918.0,884574218333.0,953772499462.0,803404797058.0,779421633755.0,773507930295.0,727767760979.0,735218723093.0,1050092624516.0,1302932318825.0,1406367016372.0,1404092925205.0,1778162195860.0,1875792575133.0,2141377582968.0,2078954217438.0,2215282632277.0,2593053091306.0,2506576553158.0,2218790886533.0,2247760364566.0,2213873468587.0,1966980701145.0,1966381496642.0,2102350798306.0,2534715518349.0,2852317768062.0,2893393187362.0,3046308753671.0,3484056680855.0,3808197720125.0,3478545516684.0,3467093769667.0,3823575803794.0,3596483233406.0,3807023797051.0,3964870735761.0,3425099578746.0,3536787895179.0,3765351626106.0,4055433215302.0,3959894794039.0,3941398957074.0,4355251953411.0,4201021706479.0,4562207532490.0,4685592577805.0,Europe
